s,n,t,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,T,gpa,y,FR
PHIL,203,Ancient Philosophy,0,8,9,10,10,4,7,3,2,0,1,0,7,1,62,2.7157377049180327,201908,0.13114754098360656
PHIL,206,Early Modern Philosophy,3,16,7,5,7,5,0,4,1,3,0,2,3,1,57,2.994464285714286,201908,0.3392857142857143
PHYS,101,College Physics: Mech & Heat,46,56,39,39,31,38,36,34,37,15,9,9,7,5,401,2.8386616161616165,201908,0.25757575757575757
PHYS,102,College Physics: E&M & Modern,30,31,17,13,18,24,20,24,13,8,10,9,1,2,220,2.801559633027523,201908,0.2798165137614679
PHYS,211,University Physics: Mechanics,103,93,77,68,108,50,51,52,28,11,10,10,9,2,672,3.0618656716417907,201908,0.29253731343283584
PHYS,212,University Physics: Elec & Mag,111,116,65,80,78,80,98,87,80,54,32,37,12,3,933,2.7151612903225804,201908,0.24408602150537634
PHYS,213,Univ Physics: Thermal Physics,75,70,50,49,41,55,38,44,22,15,15,15,2,0,491,2.9629327902240323,201908,0.2953156822810591
PHYS,214,Univ Physics: Quantum Physics,47,67,40,39,39,58,40,37,25,22,9,15,2,2,442,2.8677045454545453,201908,0.2590909090909091
PHYS,225,Relativity & Math Applications,14,21,17,15,13,14,4,8,6,8,0,7,1,2,130,2.9639843749999994,201908,0.2734375
PHYS,325,Classical Mechanics I,8,13,13,9,16,9,6,6,6,0,0,0,1,0,87,3.1001149425287355,201908,0.2413793103448276
PHYS,326,Classical Mechanics II,3,5,7,3,4,4,2,0,3,2,2,2,0,0,37,2.8656756756756754,201908,0.21621621621621623
PHYS,401,Classical Physics Lab,8,2,2,0,2,2,0,1,0,0,0,0,7,0,24,2.5283333333333338,201908,0.4166666666666667
PHYS,427,Thermal & Statistical Physics,2,11,12,5,5,6,1,3,2,0,0,2,0,0,49,3.198367346938776,201908,0.2653061224489796
PHYS,435,Electromagnetic Fields I,5,30,4,7,25,3,0,12,0,0,4,0,0,1,91,3.2111111111111112,201908,0.3888888888888889
PHYS,436,Electromagnetic Fields II,12,22,11,7,3,2,0,0,0,0,0,1,0,0,58,3.701551724137931,201908,0.5862068965517241
PHYS,460,Condensed Matter Physics,2,3,6,4,1,0,1,5,0,0,0,0,0,1,23,3.2122727272727265,201908,0.22727272727272727
PHYS,486,Quantum Physics I,13,8,11,5,8,3,10,8,3,1,1,1,1,0,73,3.0183561643835617,201908,0.2876712328767123
PHYS,487,Quantum Physics II,8,11,8,4,6,3,6,1,2,1,0,2,1,1,54,3.1449056603773586,201908,0.3584905660377358
PLPA,200,"Plants, Pathogens, and People",0,145,0,0,18,0,0,4,0,0,1,0,1,0,169,3.804733727810651,201908,0.8579881656804734
PS,100,Intro to Political Science,36,75,62,61,40,25,15,14,11,2,4,2,12,1,360,3.2054038997214485,201908,0.30919220055710306
PS,101,Intro to US Gov & Pol,43,32,17,12,18,8,5,4,4,2,4,0,4,2,155,3.3379084967320263,201908,0.49019607843137253
PS,201,US Racial & Ethnic Politics,0,49,16,12,15,7,2,5,1,1,3,2,0,0,113,3.3661061946902655,201908,0.4336283185840708
PS,220,Intro to Public Policy,0,30,0,2,23,0,0,12,0,0,4,0,10,1,82,2.7612345679012344,201908,0.37037037037037035
PS,225,Environmental Politics&Policy,0,3,10,17,10,4,7,11,3,1,2,2,7,1,78,2.5192207792207792,201908,0.03896103896103896
PS,230,Intro to Pol Research,5,10,5,2,5,3,0,2,0,0,0,1,3,0,36,3.1302777777777777,201908,0.4166666666666667
PS,241,Comp Politics in Dev Nations,14,62,30,20,21,16,7,7,7,6,3,1,8,1,203,3.168663366336634,201908,0.37623762376237624
PS,270,Intro to Political Theory,3,16,40,26,22,19,12,8,4,4,1,1,1,1,158,3.0811464968152866,201908,0.12101910828025478
PS,280,Intro to Intl Relations,0,27,22,12,19,11,4,4,2,0,1,0,5,0,107,3.147009345794393,201908,0.2523364485981308
PS,320,Public Opinion,0,11,19,20,27,3,2,1,0,0,2,0,0,0,85,3.2705882352941176,201908,0.12941176470588237
PS,321,Principles of Public Policy,0,2,6,14,1,2,1,0,0,0,0,0,4,0,30,2.9103333333333334,201908,0.06666666666666667
PS,398,Strategic Interntl Relations,0,3,2,4,6,5,6,7,5,0,0,0,0,0,38,2.6405263157894736,201908,0.07894736842105263
PSYC,100,Intro Psych,24,330,159,159,386,73,41,134,28,15,22,3,36,7,1417,3.0752907801418443,201908,0.251063829787234
PSYC,201,Intro to Social Psych,42,59,58,44,47,55,17,40,29,12,14,7,21,5,450,2.817797752808989,201908,0.22696629213483147
PSYC,210,Behavioral Neuroscience,17,15,12,11,39,8,7,22,4,8,8,1,9,0,161,2.6914906832298136,201908,0.19875776397515527
PSYC,216,Child Psych,0,93,0,0,73,0,0,39,0,0,26,0,9,1,241,2.8958333333333335,201908,0.3875
PSYC,224,Cognitive Psych,0,63,0,0,69,0,0,37,0,0,19,0,3,1,192,2.8900523560209423,201908,0.3298429319371728
PSYC,230,Perception & Sensory Processes,69,38,18,20,20,6,5,9,0,1,1,0,8,1,196,3.429025641025641,201908,0.5487179487179488
PSYC,235,Intro to Statistics,6,2,7,5,4,2,0,3,2,1,1,1,3,2,39,2.8113513513513517,201908,0.21621621621621623
PSYC,238,Psychopathol & Probs in Living,4,56,70,62,58,38,13,21,8,2,2,1,10,1,346,3.100869565217392,201908,0.17391304347826086
PSYC,239,Community Psych,0,43,10,7,10,2,1,4,0,0,0,0,0,0,77,3.606233766233766,201908,0.5584415584415584
PSYC,245,Industrial Org Psych,11,41,14,23,22,10,6,10,1,2,4,0,3,2,149,3.203945578231293,201908,0.35374149659863946
PSYC,248,Learning and Memory,0,66,0,0,66,0,0,37,0,0,2,0,0,0,171,3.146198830409357,201908,0.38596491228070173
PSYC,250,Psych of Personality,25,16,11,13,17,12,9,8,5,5,2,1,10,1,135,2.8756716417910444,201908,0.30597014925373134
PSYC,333,Social Psych in Society Lab,0,23,12,10,7,13,3,4,2,1,1,1,4,0,81,3.041728395061728,201908,0.2839506172839506
PSYC,363,Developmental Child Psych Lab,5,8,6,2,8,2,1,3,0,0,2,0,1,0,38,3.1671052631578944,201908,0.34210526315789475
PSYC,468,Psych and Law,3,31,15,8,11,4,4,1,0,0,0,0,1,0,78,3.496025641025641,201908,0.4358974358974359
REHB,330,Disability in American Society,13,27,16,19,14,6,6,1,2,0,0,0,2,0,106,3.3899056603773583,201908,0.37735849056603776
REL,101,Bible as Literature,0,8,10,2,4,1,0,0,0,1,0,0,3,0,29,3.1503448275862067,201908,0.27586206896551724
REL,110,World Religions,143,113,44,34,21,11,7,3,3,1,2,1,5,0,388,3.6659536082474222,201908,0.6597938144329897
RHET,233,Adv Rhetoric & Composition,9,35,11,3,3,0,2,2,0,0,0,1,2,0,68,3.5983823529411763,201908,0.6470588235294118
RST,100,RST in Modern Society,45,37,35,18,24,16,10,10,2,4,2,1,5,1,210,3.281052631578947,201908,0.3923444976076555
RST,101,Orientation to RST,31,21,11,4,2,4,1,1,2,0,0,1,1,0,79,3.6292405063291135,201908,0.6582278481012658
RST,130,Foundations of Sport Mgt,1,5,6,8,19,2,4,8,0,0,3,0,3,0,59,2.768135593220339,201908,0.1016949152542373
RST,200,Leadership in RST,1,57,0,0,19,0,0,9,0,0,5,0,3,0,94,3.3191489361702127,201908,0.6170212765957447
RST,210,Management in RST,1,13,23,17,31,11,5,6,1,0,0,0,0,0,108,3.191759259259259,201908,0.12962962962962962
RST,230,Diversity in RST,14,57,14,12,24,5,4,7,1,0,0,0,0,0,138,3.5194202898550726,201908,0.5144927536231884
RST,242,Nature and American Culture,0,1126,0,0,109,0,0,51,0,0,8,0,37,2,1333,3.712246431254696,201908,0.8459804658151766
RST,255,Ethical Issues in RST,1,34,0,0,29,0,0,8,0,0,4,0,3,0,79,3.1265822784810124,201908,0.4430379746835443
RST,260,Disability in RST,111,40,22,18,19,10,4,5,3,1,1,3,33,1,271,3.17425925925926,201908,0.5592592592592592
RST,325,Marketing in RST,2,6,10,4,11,13,5,7,3,1,0,0,2,0,64,2.8393750000000004,201908,0.125
RST,335,Leisure and Consumer Culture,9,10,6,3,7,2,2,6,0,1,1,0,0,0,47,3.2625531914893617,201908,0.40425531914893614
RST,340,Facility Management in RST,13,27,6,2,7,0,1,1,0,0,0,0,0,0,57,3.7545614035087724,201908,0.7017543859649122
RST,354,Legal Aspects of Sport,1,10,9,1,14,10,5,4,2,1,0,1,0,0,58,3.0008620689655174,201908,0.1896551724137931
RST,370,Research Methods & Analysis,7,14,11,8,8,3,2,2,3,0,2,3,1,0,64,3.1359374999999994,201908,0.328125
RST,410,Strategic Thinking in RST,0,6,3,10,13,11,6,6,1,4,1,0,1,0,62,2.7524193548387093,201908,0.0967741935483871
RST,429,Contemporary Issues in RST,0,12,3,6,14,4,2,2,0,0,0,0,0,0,43,3.263488372093023,201908,0.27906976744186046
RST,430,Sport & Development,12,9,17,10,12,2,3,1,1,0,0,0,0,0,67,3.4580597014925374,201908,0.31343283582089554
RST,465,Event Implementation in RST,0,9,5,2,6,2,3,1,0,0,0,0,0,0,28,3.3335714285714286,201908,0.32142857142857145
SCAN,252,Viking Sagas in Translation,3,10,4,3,4,1,0,1,0,0,0,0,0,0,26,3.5900000000000003,201908,0.5
SE,261,Business Side of Engineering,18,18,12,21,5,5,5,1,0,0,1,0,0,0,86,3.499651162790698,201908,0.4186046511627907
SE,320,Control Systems,4,14,18,14,7,8,2,2,0,0,0,0,1,0,70,3.3671428571428574,201908,0.2571428571428571
SE,400,Engineering Law,0,13,21,13,3,2,1,0,0,0,0,0,0,0,53,3.5666037735849057,201908,0.24528301886792453
SE,494,Senior Engineering Project I,0,37,15,7,0,0,0,1,0,0,0,0,0,0,60,3.806,201908,0.6166666666666667
SE,495,Senior Engineering Project II,7,40,5,6,1,0,0,1,0,0,0,0,0,0,60,3.8554999999999997,201908,0.7833333333333333
SHS,120,"Child, Comm, & Lang Ability",0,380,0,0,101,0,0,27,0,0,6,0,13,1,528,3.5730550284629983,201908,0.7210626185958254
SHS,121,American Sign Language I,0,16,2,2,0,0,0,1,0,0,0,0,0,0,21,3.8095238095238093,201908,0.7619047619047619
SHS,170,Intro Hum Comm Sys & Disorders,47,44,18,4,16,4,3,5,1,2,1,0,0,0,145,3.6164137931034475,201908,0.6275862068965518
SHS,221,American Sign Language II,1,12,1,0,2,2,0,2,1,0,2,0,0,0,23,3.2469565217391305,201908,0.5652173913043478
SHS,222,Lang&Culture Deaf Communities,38,50,18,6,7,4,2,0,0,1,0,1,0,0,127,3.7510236220472444,201908,0.6929133858267716
SOC,100,Introduction to Sociology,26,157,83,75,78,37,23,19,8,2,2,1,12,2,525,3.306749521988528,201908,0.34990439770554493
SOC,200,Intro to Sociological Theory,6,24,15,6,11,7,1,3,3,1,0,0,0,0,77,3.3946753246753243,201908,0.38961038961038963
SOC,225,Race and Ethnicity,0,17,8,4,5,1,0,2,0,0,0,0,0,0,37,3.577027027027027,201908,0.4594594594594595
SOC,275,Criminology,2,59,28,12,10,8,6,3,2,4,0,1,3,0,138,3.3868840579710144,201908,0.4420289855072464
SOC,280,Intro to Social Statistics,1,6,1,4,3,1,1,1,2,0,2,0,2,0,24,2.76375,201908,0.2916666666666667
SOC,380,Social Research Methods,1,21,7,4,10,4,0,4,0,0,3,0,0,0,54,3.309074074074074,201908,0.4074074074074074
SOCW,200,Introduction to Social Work,11,23,34,24,9,9,4,4,2,1,2,0,7,0,130,3.197846153846154,201908,0.26153846153846155
SOCW,240,Death & Dying,7,12,11,7,5,2,4,3,3,2,1,0,2,0,59,3.118813559322034,201908,0.3220338983050847
SOCW,297,Asian Families in America,0,37,1,0,1,0,0,0,0,0,0,0,0,0,39,3.9658974358974355,201908,0.9487179487179487
SOCW,300,Diversity: Identities & Issues,4,64,14,8,9,5,6,3,1,0,0,0,3,2,119,3.5215384615384617,201908,0.5811965811965812
SOCW,360,Social Work and the Military,4,17,2,0,3,1,0,1,0,0,1,0,0,0,29,3.6555172413793104,201908,0.7241379310344828
SOCW,410,Social Welfare Pol and Svcs,0,39,0,0,7,0,0,2,0,0,0,0,0,1,49,3.7708333333333335,201908,0.8125
SOCW,455,Social Work with Women,2,27,0,0,2,0,0,0,0,0,0,0,0,0,31,3.935483870967742,201908,0.9354838709677419
SOCW,509,Adv Clin Assess & Interviewing,9,15,0,1,0,0,0,0,0,0,0,0,0,0,25,3.9732,201908,0.96
SOCW,552,HBSE II: Mental Disorders,0,19,6,2,1,1,0,0,0,0,0,0,0,0,29,3.805172413793103,201908,0.6551724137931034
SOCW,589,Social Work and the Law,28,37,17,8,7,0,0,1,0,0,0,0,1,0,99,3.757878787878788,201908,0.6565656565656566
SPAN,307,Bilingualism,6,8,0,3,3,1,0,0,0,0,0,0,0,0,21,3.698095238095238,201908,0.6666666666666666
SPAN,308,Spanish in the United States,16,12,6,1,4,3,1,0,0,0,1,1,1,0,46,3.507826086956522,201908,0.6086956521739131
SPED,117,The Culture of Disability,0,528,0,0,113,0,0,17,0,0,7,0,8,3,676,3.7028231797919764,201908,0.7845468053491828
STAT,100,Statistics,159,320,181,179,141,73,70,68,34,28,28,9,30,7,1327,3.198030303030303,201908,0.36287878787878786
STAT,107,Data Science Discovery,6,109,7,13,11,4,3,3,3,4,2,0,5,2,172,3.517529411764706,201908,0.6764705882352942
STAT,200,Statistical Analysis,104,142,93,51,46,28,15,16,8,7,3,8,3,2,526,3.4463358778625945,201908,0.46946564885496184
STAT,212,Biostatistics,87,111,61,35,28,13,8,6,0,0,0,1,2,0,352,3.6432954545454552,201908,0.5625
STAT,385,Statistics Programming Methods,65,38,19,5,18,1,3,2,0,0,1,0,1,1,154,3.706143790849673,201908,0.673202614379085
STAT,400,Statistics and Probability I,27,200,52,65,52,33,22,29,17,11,11,16,18,4,557,3.1345388788426765,201908,0.4104882459312839
STAT,410,Statistics and Probability II,79,43,17,21,16,13,5,16,6,2,6,8,15,2,249,3.120323886639676,201908,0.4939271255060729
STAT,420,Methods of Applied Statistics,41,117,45,30,40,18,13,9,3,0,5,0,3,0,324,3.4673148148148143,201908,0.4876543209876543
STAT,428,Statistical Computing,5,29,27,17,17,8,6,8,0,1,1,1,1,0,121,3.281322314049587,201908,0.2809917355371901
STAT,429,Time Series Analysis,1,16,6,3,7,5,0,1,1,2,2,2,2,1,49,3.0006249999999994,201908,0.3541666666666667
STAT,430,Introduction to Data Science,1,4,4,4,4,4,0,2,1,0,0,0,0,0,24,3.1812500000000004,201908,0.20833333333333334
STAT,432,Basics of Statistical Learning,18,108,8,9,7,9,4,1,2,0,0,0,2,1,169,3.7084523809523815,201908,0.75
STAT,433,Stochastic Processes,9,28,4,2,1,1,0,2,0,0,2,0,0,0,49,3.694081632653061,201908,0.7551020408163265
STAT,440,Statistical Data Management,62,68,19,1,6,2,3,3,0,1,0,0,1,0,166,3.7995180722891573,201908,0.7831325301204819
STAT,443,Professional Statistics,1,11,13,7,0,3,0,0,0,0,1,1,0,0,37,3.478378378378379,201908,0.32432432432432434
STAT,448,Advanced Data Analysis,23,27,18,6,2,2,0,0,0,0,0,0,0,0,78,3.8125641025641026,201908,0.6410256410256411
STAT,542,Statistical Learning,10,52,4,4,1,0,0,0,0,0,0,0,0,0,71,3.9295774647887325,201908,0.8732394366197183
TAM,210,Introduction to Statics,33,57,48,43,34,19,16,13,3,5,2,0,4,0,277,3.2816606498194942,201908,0.3249097472924188
TAM,211,Statics,21,62,48,33,48,30,15,16,11,4,4,1,12,0,305,3.073639344262295,201908,0.2721311475409836
TAM,212,Introductory Dynamics,30,36,17,25,18,18,6,14,15,5,3,3,4,0,194,3.0432474226804116,201908,0.3402061855670103
TAM,251,Introductory Solid Mechanics,24,28,17,8,16,5,9,3,4,4,14,2,13,1,148,2.8074149659863945,201908,0.35374149659863946
TAM,335,Introductory Fluid Mechanics,9,30,23,18,38,22,14,18,10,1,5,7,9,0,204,2.7913235294117658,201908,0.19117647058823528
TE,100,Intro to ILEE,4,21,0,0,1,0,0,1,0,0,0,0,0,0,27,3.888888888888889,201908,0.9259259259259259
TE,250,From Idea to Enterprise,7,12,5,4,2,0,1,0,0,0,1,0,0,0,32,3.6562499999999996,201908,0.59375
TE,333,"Creativity, Innovation, Vision",8,9,3,1,4,2,1,3,1,0,0,1,0,0,33,3.343939393939394,201908,0.5151515151515151
TE,360,Lect in Engrg Entrepreneurship,60,1,1,1,0,2,0,0,5,0,0,0,1,0,71,3.7280281690140846,201908,0.8591549295774648
THEA,100,Practicum I,0,59,4,0,4,0,0,1,0,0,1,0,1,0,70,3.7954285714285714,201908,0.8428571428571429
THEA,101,Introduction to Theatre Arts,509,140,120,67,46,33,19,11,16,10,9,6,44,11,1041,3.4999320388349515,201908,0.6300970873786408
THEA,110,Broadway Musicals,43,17,8,5,1,1,0,1,0,0,1,0,2,0,79,3.7301265822784813,201908,0.759493670886076
THEA,595,Creative Project,16,19,0,2,4,0,0,2,0,0,0,0,0,0,43,3.7827906976744186,201908,0.813953488372093
TSM,100,Technical Systems in Agr,5,15,4,6,7,3,6,4,3,0,2,2,1,0,58,3.0,201908,0.3448275862068966
TSM,311,Humanity in the Food Web,10,24,18,8,19,6,4,4,1,0,2,0,1,0,97,3.326907216494845,201908,0.35051546391752575
UP,504,Urban History and Theory,7,9,6,4,4,2,0,0,0,1,0,1,0,0,34,3.4905882352941178,201908,0.47058823529411764
AAS,100,Intro Asian American Studies,43,98,31,13,45,11,10,21,8,2,0,1,8,0,291,3.3244673539518894,202001,0.4845360824742268
AAS,215,US Citizenship Comparatively,7,16,2,2,2,0,0,3,0,0,0,0,0,0,32,3.6875,202001,0.71875
ABE,425,Engrg Measurement Systems,5,22,5,6,3,0,0,1,0,0,0,0,0,0,42,3.7459523809523807,202001,0.6428571428571429
ACCY,200,Fundamentals of Accounting,34,72,57,38,25,45,31,23,13,1,3,0,1,0,343,3.2045189504373175,202001,0.30903790087463556
ACCY,201,Accounting and Accountancy I,71,119,62,53,48,24,27,22,3,2,5,0,5,0,441,3.382517006802721,202001,0.4308390022675737
ACCY,202,Accounting and Accountancy II,51,125,17,77,119,41,36,27,8,0,0,0,0,0,501,3.2744710578842313,202001,0.35129740518962077
ACCY,301,Atg Measurement & Disclosure,14,24,30,29,29,13,8,1,3,1,0,0,0,0,152,3.337894736842105,202001,0.25
ACCY,302,Decision Making for Atg,5,49,38,35,24,3,3,1,1,0,0,0,0,0,159,3.5388679245283017,202001,0.33962264150943394
ACCY,303,Atg Institutions and Reg,13,63,26,14,27,16,13,5,9,2,2,0,1,0,191,3.2970680628272246,202001,0.39790575916230364
ACCY,304,Accounting Control Systems,5,56,41,38,27,15,10,8,3,0,0,0,0,0,203,3.3811330049261077,202001,0.30049261083743845
ACCY,312,Principles of Taxation,0,55,13,11,35,2,6,13,0,0,0,0,1,0,136,3.3430882352941174,202001,0.40441176470588236
ACCY,398,Practical Problems in Atg,145,12,4,1,1,0,0,4,0,0,0,0,0,0,167,3.934191616766467,202001,0.9401197604790419
ACCY,405,Assurance and Attestation,0,2,4,6,6,2,1,1,0,0,0,0,0,0,22,3.196818181818182,202001,0.09090909090909091
ACCY,410,Advanced Financial Reporting,16,38,14,15,31,15,9,3,3,1,0,1,0,0,146,3.3175342465753426,202001,0.3698630136986301
ACCY,451,Advanced Income Tax Problems,14,60,10,8,28,5,3,5,2,0,0,0,0,0,135,3.5334814814814814,202001,0.5481481481481482
ACCY,500,"Atg Measuremnt, Rpting & Cntrl",67,66,72,21,25,12,0,0,0,0,0,0,2,2,267,3.672490566037736,202001,0.5018867924528302
ACCY,501,Accounting Analysis I A,11,33,23,15,15,7,2,4,0,1,2,0,1,0,114,3.4214035087719297,202001,0.38596491228070173
ACCY,501,Accounting Analysis I B,16,28,25,15,11,5,1,1,1,0,1,0,2,3,109,3.500471698113208,202001,0.41509433962264153
ACCY,502,Accounting Analysis II A,1,38,39,24,10,10,9,3,0,1,2,0,3,1,141,3.3289285714285715,202001,0.2785714285714286
ACCY,502,Accounting Analysis II B,1,45,9,16,27,7,10,7,6,0,4,0,0,1,133,3.191818181818182,202001,0.3484848484848485
ACCY,503,Managerial Accounting,40,155,123,89,104,31,13,0,0,0,0,0,0,0,555,3.51863063063063,202001,0.35135135135135137
ACCY,503,Managerial Accounting A,11,64,20,18,13,7,2,0,0,0,0,0,0,1,136,3.671777777777778,202001,0.5555555555555556
ACCY,503,Managerial Accounting B,24,65,18,9,10,5,2,0,1,0,0,0,0,0,134,3.7441044776119408,202001,0.664179104477612
ACCY,506,Advanced Topics in Accounting,20,26,24,17,8,5,0,0,0,0,0,0,0,0,100,3.6604,202001,0.46
ACCY,507,Taxation of Bus Entities A,14,22,13,3,2,1,0,0,0,0,0,0,0,1,56,3.824909090909091,202001,0.6545454545454545
ACCY,507,Taxation of Bus Entities B,12,33,3,2,1,1,0,0,0,0,0,0,0,0,52,3.910384615384615,202001,0.8653846153846154
ACCY,517,Financial Statement Analysis,9,33,22,5,1,2,0,0,0,0,0,0,0,0,72,3.801805555555555,202001,0.5833333333333334
ACCY,575,Data Analytics Apps in ACCY,39,149,53,15,7,5,1,2,0,0,0,1,0,0,272,3.8154779411764705,202001,0.6911764705882353
ACCY,576,Data Preparation for Accting,19,10,1,1,1,0,0,0,0,0,0,0,0,0,32,3.9375,202001,0.90625
ACCY,577,Machine Learning for Accting,20,6,0,0,0,0,0,0,0,0,0,0,1,0,27,3.8518518518518516,202001,0.9629629629629629
ACE,100,Intro to Applied Micro,1,14,11,7,9,4,6,4,4,1,3,0,5,0,69,2.816666666666667,202001,0.21739130434782608
ACE,161,Microcomputer Applications,0,145,0,0,49,0,0,22,0,0,2,0,6,0,224,3.450892857142857,202001,0.6473214285714286
ACE,199,Digital Mktg and Social Media,0,45,0,0,2,0,0,0,0,0,0,0,0,0,47,3.9574468085106385,202001,0.9574468085106383
ACE,210,Environmental Economics,16,30,11,9,15,17,6,4,1,1,2,0,0,0,112,3.318839285714286,202001,0.4107142857142857
ACE,231,Food and Agribusiness Mgt,33,59,23,19,15,9,3,1,3,1,2,0,1,0,169,3.5623668639053254,202001,0.5443786982248521
ACE,232,Farm Management,0,26,8,5,13,0,0,0,0,0,0,0,0,0,52,3.634807692307693,202001,0.5
ACE,240,Personal Financial Planning,437,79,10,4,46,1,2,33,0,0,6,0,9,1,628,3.718261562998405,202001,0.8229665071770335
ACE,251,The World Food Economy,0,13,8,13,12,9,6,3,4,1,2,0,2,0,73,2.9406849315068495,202001,0.1780821917808219
ACE,255,Econ of Food & Enviro Justice,108,13,1,2,1,0,0,0,0,0,0,0,3,0,128,3.8853906250000003,202001,0.9453125
ACE,264,App Stat Mthds & Data Anlytcs2,6,7,1,3,4,1,5,5,3,2,0,0,3,0,40,2.74125,202001,0.325
ACE,270,Consumer Economics,0,8,10,14,14,12,8,7,3,1,1,0,2,0,80,2.86675,202001,0.1
ACE,300,Interm. Applied Microeconomics,10,23,0,3,15,0,1,5,0,0,2,0,1,0,60,3.3553333333333337,202001,0.55
ACE,310,Natural Resource Economics,0,32,6,7,3,2,0,2,2,1,0,0,0,0,55,3.5698181818181824,202001,0.5818181818181818
ACE,335,Food Marketing and Behavior,9,24,12,5,4,0,0,0,0,0,0,0,0,0,54,3.7905555555555557,202001,0.6111111111111112
ACE,341,Contemporary Issues in Policy,0,26,4,0,2,1,0,1,0,0,0,0,0,0,34,3.804411764705883,202001,0.7647058823529411
ACE,360,Spreadsheet Models & Applic,7,25,23,12,2,8,0,0,0,0,1,0,1,0,79,3.5535443037974686,202001,0.4050632911392405
ACE,403,Agricultural Law,5,4,7,5,0,0,0,1,0,1,0,0,0,0,23,3.550869565217391,202001,0.391304347826087
ACE,427,Commodity Price Analysis,6,8,3,4,3,3,3,4,0,0,0,0,0,0,34,3.303823529411765,202001,0.4117647058823529
ACE,428,Commodity Futures and Options,24,2,3,2,2,1,1,0,1,0,0,1,0,0,37,3.648918918918919,202001,0.7027027027027027
ACE,430,Food Marketing,3,7,5,9,4,2,4,0,4,0,0,0,1,0,39,3.1194871794871792,202001,0.2564102564102564
ACE,435,Global Agribusiness Management,4,24,11,7,16,8,2,0,0,0,0,0,0,0,72,3.468055555555556,202001,0.3888888888888889
ACE,440,Finan Plan for Professionals,0,15,10,5,5,0,0,1,1,0,0,0,0,0,37,3.5681081081081074,202001,0.40540540540540543
ACE,444,Finan Serv & Invest Plan,4,26,0,5,8,0,1,1,2,0,0,0,0,0,47,3.5812765957446815,202001,0.6382978723404256
ACE,446,Modeling App's Finan Plan,5,38,4,3,0,1,0,1,1,0,0,0,0,0,53,3.830377358490566,202001,0.8113207547169812
ACE,449,Retirement & Benefit Planning,31,15,8,4,1,2,1,1,1,0,0,0,0,0,64,3.7659375,202001,0.71875
ACE,451,Agriculture in Intl Dev,2,8,6,5,10,2,4,1,0,0,0,0,0,0,38,3.2981578947368417,202001,0.2631578947368421
ACE,476,Behavioral Economics,0,9,4,9,11,12,4,3,2,0,0,0,0,0,54,3.0435185185185185,202001,0.16666666666666666
ADV,150,Introduction to Advertising,78,129,17,1,16,2,0,3,1,0,4,0,6,0,257,3.730466926070039,202001,0.8054474708171206
ADV,270,Principles of Sales,55,2,2,0,0,1,1,1,0,0,1,0,0,0,63,3.8625396825396825,202001,0.9047619047619048
ADV,281,Advertising Research Methods,7,67,6,1,19,0,1,12,0,1,0,0,4,0,118,3.4407627118644064,202001,0.6271186440677966
ADV,283,Advertising and Brand Strategy,11,63,20,8,2,2,0,0,2,0,0,0,0,0,108,3.802962962962962,202001,0.6851851851851852
ADV,284,Consumer Insight,22,37,24,17,6,3,1,3,0,2,0,0,3,0,118,3.5397457627118643,202001,0.5
ADV,310,Intro to Public Relations,10,8,6,0,7,3,0,1,2,0,1,0,4,0,42,3.080238095238095,202001,0.42857142857142855
ADV,320,Sales Management,32,21,12,12,10,4,7,3,1,0,0,0,2,0,104,3.4678846153846155,202001,0.5096153846153846
ADV,350,Writing for Public Relations,18,10,0,1,0,0,0,0,0,0,0,0,0,0,29,3.976896551724138,202001,0.9655172413793104
ADV,370,Sales and the Consumer,56,28,7,8,4,3,5,3,0,2,0,1,1,0,118,3.6383050847457628,202001,0.711864406779661
