,Year,Term,Subject,Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Total
10902,2019,0,MCB,251,Exp Techniqs in Molecular Biol,6,9,10,6,5,5,1,0,0,0,0,0,0,0,42
10903,2019,0,MCB,252,"Cells, Tissues & Development",9,22,18,20,13,15,4,6,3,0,1,0,0,0,111
10904,2019,0,MCB,253,Exp Techniqs in Cellular Biol,59,54,23,10,6,3,0,0,0,0,0,0,0,0,155
10905,2019,0,MCB,300,Microbiology,5,14,18,20,20,13,9,8,2,0,1,0,2,0,112
10906,2019,0,MCB,301,Experimental Microbiology,3,28,28,34,31,8,5,2,2,1,1,1,0,0,144
10907,2019,0,MCB,354,Biochem & Phys Basis of Life,3,4,3,3,4,3,6,5,4,3,2,0,2,0,42
10908,2019,0,MCB,402,Sys & Integrative Physiology,26,25,17,14,11,9,4,0,0,0,1,0,0,0,107
10909,2019,0,MCB,410,"Dev Bio, Stem Cells, Regen Med",2,11,5,4,4,1,3,2,0,0,0,0,0,0,32
10910,2019,0,MCB,435,Evolution of InfectiousDisease,2,9,13,7,4,5,2,0,1,0,0,0,0,1,44
10911,2019,0,MCB,450,Introductory Biochemistry,26,24,29,38,32,32,35,16,18,8,12,2,1,6,279
10912,2019,0,MCB,462,Integrative Neuroscience,10,31,12,11,12,10,5,0,0,0,0,0,0,0,91
10913,2019,0,MCB,480,Eukaryotic Cell Signaling,6,33,2,5,6,0,0,2,0,0,0,0,0,0,54
10914,2019,0,ME,170,Computer-Aided Design,48,23,19,7,7,2,0,3,1,1,1,0,0,0,112
10915,2019,0,ME,199,Undergraduate Open Seminar,16,121,3,3,7,1,0,0,1,0,0,0,0,1,153
10916,2019,0,ME,200,Thermodynamics,30,61,55,26,24,24,17,10,2,0,0,0,2,0,251
10917,2019,0,ME,270,Design for Manufacturability,36,27,18,10,3,6,0,1,1,0,0,0,1,0,103
10918,2019,0,ME,310,Fundamentals of Fluid Dynamics,4,12,17,16,19,14,4,4,9,2,3,0,1,0,105
10919,2019,0,ME,320,Heat Transfer,1,4,14,23,7,18,5,11,0,3,2,2,6,1,97
10920,2019,0,ME,330,Engineering Materials,2,9,15,9,16,10,3,19,4,0,9,3,3,0,102
10921,2019,0,ME,340,Dynamics of Mechanical Systems,11,24,15,14,6,4,1,4,2,0,1,0,0,1,83
10922,2019,0,ME,360,Signal Processing,4,23,6,10,12,9,1,1,2,0,0,0,1,0,69
10923,2019,0,ME,370,Mechanical Design I,4,21,15,19,8,11,3,2,2,3,0,0,1,0,89
10924,2019,0,ME,371,Mechanical Design II,7,17,13,9,6,2,2,0,0,0,0,0,0,0,56
10925,2019,0,ME,400,Energy Conversion Systems,0,5,7,9,6,4,1,2,0,0,0,0,0,0,34
10926,2019,0,ME,412,Numerical Thermo-Fluid Mechs,0,21,0,0,2,0,0,0,0,0,0,0,0,0,23
10927,2019,0,ME,470,Senior Design Project,3,48,45,24,12,2,1,0,1,0,0,0,0,0,136
10928,2019,0,ME,471,Finite Element Analysis,2,12,5,5,10,6,0,0,0,0,0,0,0,0,40
10929,2019,0,ME,472,Introduction to Tribology,5,11,2,2,3,1,0,0,0,0,0,0,0,0,24
10930,2019,0,ME,481,Whole-Body Musculoskel Biomech,2,24,6,1,1,0,0,0,0,0,0,0,0,0,34
10931,2019,0,ME,483,Mechanobiology,0,12,7,3,2,2,0,0,0,0,0,0,0,0,26
10932,2019,0,ME,487,MEMS-NEMS Theory & Fabrication,3,7,4,7,2,2,0,0,0,0,0,0,0,0,25
10933,2019,0,MSE,206,Mechanics for MatSE,11,9,8,4,6,1,6,0,1,1,0,2,0,1,50
10934,2019,0,MSE,280,Engineering Materials,12,15,8,6,8,3,2,1,0,0,4,0,0,0,59
10935,2019,0,MSE,304,Electronic Properties of Matls,8,13,13,7,9,5,2,1,0,3,0,0,0,0,61
10936,2019,0,MSE,308,Materials Laboratory II,2,39,19,12,4,0,0,0,0,0,1,1,1,0,79
10937,2019,0,MSE,395,Materials Design,0,91,5,0,4,0,0,0,0,0,0,0,0,0,100
10938,2019,0,MSE,402,Kinetic Processes in Materials,1,11,23,11,16,15,8,2,0,0,2,0,1,0,90
10939,2019,0,MSE,405,Microstructure Determination,2,11,7,5,17,12,9,8,5,2,2,2,1,0,83
10940,2019,0,MSE,441,Metals Processing,3,2,3,3,6,2,3,1,1,0,0,1,0,0,25
10941,2019,0,MSE,450,Polymer Science & Engineering,2,15,10,9,21,7,3,4,1,0,0,0,0,0,72
10942,2019,0,MSE,474,Biomaterials and Nanomedicine,2,19,12,9,8,2,0,0,0,0,0,0,0,0,52
10943,2019,0,MUS,133,Introduction to World Music,77,103,78,70,50,24,11,13,6,5,5,2,7,0,451
10944,2019,0,MUS,240,Orientation Mus Tchg Lrng K-HS,25,8,4,2,1,0,0,1,0,0,0,0,1,0,42
10945,2019,0,MUS,263,Men's Glee Club,0,35,0,0,3,0,0,0,0,0,0,0,0,0,38
10946,2019,0,MUS,314,The History of Music II,11,15,11,18,7,5,2,3,6,1,0,0,1,0,80
10947,2019,0,MUS,342,Music in Childhood,3,16,6,0,2,1,0,0,0,0,0,0,1,0,29
10948,2019,0,MUS,434,Assessment/Eval in Music Ed,0,12,1,3,2,4,1,0,0,0,0,0,1,0,24
10949,2019,0,MUSE,250,The World Through Museums,7,21,8,8,3,2,4,0,1,0,1,0,4,1,60
10950,2019,0,NPRE,101,Introduction to Energy Sources,0,8,3,9,9,5,3,6,4,0,2,0,0,1,50
10951,2019,0,NPRE,199,Undergraduate Seminar,1,31,0,2,0,0,0,0,0,0,0,0,0,0,34
10952,2019,0,NPRE,402,Nuclear Power Engineering,11,23,34,20,12,6,6,1,1,0,0,0,0,0,114
10953,2019,0,NPRE,441,Radiation Protection,6,14,12,5,0,0,0,0,0,0,0,0,0,0,37
10954,2019,0,NPRE,455,Neutron Diffusion & Transport,0,9,7,6,5,3,3,0,1,0,1,2,2,0,39
10955,2019,0,NPRE,470,Fuel Cells & Hydrogen Sources,3,5,11,12,8,6,3,1,0,0,0,0,0,0,49
10956,2019,0,NPRE,475,Wind Power Systems,20,49,14,4,1,1,0,0,0,0,0,0,0,0,89
10957,2019,0,NPRE,483,Seminar on Security,5,5,4,3,3,0,0,0,0,0,1,0,0,0,21
10958,2019,0,NRES,105,Climate Change and Ecosystems,0,29,0,0,25,0,0,10,0,0,6,0,15,0,85
10959,2019,0,NRES,201,Introductory Soils,0,6,3,4,14,10,6,26,3,4,5,1,1,0,83
10960,2019,0,NRES,287,Environment and Society,5,19,23,14,24,18,11,19,8,0,0,0,6,0,147
10961,2019,0,NRES,325,Natural Resource Policy Mgmt,4,9,9,6,10,4,2,0,0,0,0,0,3,0,47
10962,2019,0,NRES,407,Wildlife Population Ecology,2,7,3,0,6,4,1,2,1,1,0,0,0,0,27
10963,2019,0,NRES,420,Restoration Ecology,9,6,1,2,1,2,1,2,2,1,0,0,0,0,27
10964,2019,0,NRES,421,Quantitative Methods in NRES,6,14,12,14,15,8,6,7,1,1,0,0,2,0,86
10965,2019,0,NRES,456,Integrative Ecosystem Mgmt,20,6,10,5,5,7,4,0,1,1,1,0,1,0,61
10966,2019,0,NRES,474,Soil and Water Conservation,1,9,8,7,3,1,1,0,2,0,0,0,0,0,32
10967,2019,0,NRES,488,Soil Fertility and Fertilizers,2,5,7,2,8,1,1,6,2,1,3,1,0,0,39
10968,2019,0,PHIL,102,Logic and Reasoning,48,63,40,40,50,26,25,11,9,4,6,2,15,0,339
10969,2019,0,PHIL,103,Logic and Reasoning QR II,6,8,2,5,5,3,2,2,2,0,4,0,6,1,46
10970,2019,0,PHIL,107,Intro to Political Philosophy,0,8,5,7,2,1,0,0,0,0,0,0,0,0,23
10971,2019,0,PHIL,203,Ancient Philosophy,0,7,10,6,17,12,0,7,1,1,5,0,3,1,70
10972,2019,0,PHIL,206,Early Modern Philosophy,0,11,7,3,7,2,1,2,2,0,0,1,4,0,40
10973,2019,0,PHIL,426,Metaphysics,1,9,2,7,3,2,0,0,0,0,0,0,1,1,26
10974,2019,0,PHYS,101,College Physics: Mech & Heat,35,39,23,23,17,26,30,32,11,21,6,18,2,1,284
10975,2019,0,PHYS,102,College Physics: E&M & Modern,23,44,45,31,37,37,34,38,26,8,3,14,2,0,342
10976,2019,0,PHYS,211,University Physics: Mechanics,124,133,109,134,174,120,100,71,30,20,20,6,28,2,1071
10977,2019,0,PHYS,212,University Physics: Elec & Mag,74,105,68,51,58,59,43,45,39,36,24,40,17,0,659
10978,2019,0,PHYS,213,Univ Physics: Thermal Physics,72,77,50,54,51,57,40,40,27,23,18,14,5,1,529
10979,2019,0,PHYS,214,Univ Physics: Quantum Physics,65,56,27,45,54,48,46,57,39,39,21,33,11,0,541
10980,2019,0,PHYS,225,Relativity & Math Applications,17,24,16,13,9,8,3,8,4,5,2,3,3,1,116
10981,2019,0,PHYS,280,Nuclear Weapons & Arms Control,17,22,17,1,2,0,1,0,2,0,0,0,0,0,62
10982,2019,0,PHYS,325,Classical Mechanics I,9,15,9,4,22,10,5,9,4,4,4,3,2,0,100
10983,2019,0,PHYS,326,Classical Mechanics II,2,9,13,9,11,3,7,5,5,2,2,0,3,0,71
10984,2019,0,PHYS,401,Classical Physics Lab,4,6,3,0,2,4,0,1,2,1,0,3,0,0,26
10985,2019,0,PHYS,403,Modern Experimental Physics,0,19,4,2,0,0,0,0,0,0,0,1,0,0,26
10986,2019,0,PHYS,427,Thermal & Statistical Physics,15,10,11,16,5,5,4,0,0,0,0,0,0,0,66
10987,2019,0,PHYS,435,Electromagnetic Fields I,15,16,27,5,8,4,5,4,2,1,0,0,0,0,87
10988,2019,0,PHYS,436,Electromagnetic Fields II,11,9,15,2,5,5,4,4,0,1,1,2,0,0,59
10989,2019,0,PHYS,470,Subatomic Physics,6,14,6,5,2,2,3,2,3,0,0,0,0,0,43
10990,2019,0,PHYS,486,Quantum Physics I,13,20,5,10,7,10,5,8,3,6,1,1,3,0,92
10991,2019,0,PHYS,487,Quantum Physics II,2,4,7,8,6,5,4,6,2,0,1,0,0,0,45
10992,2019,0,PHYS,560,Condensed Matter Physics I,4,6,5,6,4,4,0,0,0,0,0,0,1,0,30
10993,2019,0,PLPA,200,"Plants, Pathogens, and People",0,96,0,0,27,0,0,2,0,0,1,0,1,0,127
10994,2019,0,POL,115,Intro to Polish Culture,0,20,8,5,3,1,0,0,0,0,0,0,0,0,37
10995,2019,0,PS,100,Intro to Political Science,40,59,57,38,25,23,10,9,4,5,3,1,10,1,285
10996,2019,0,PS,101,Intro to US Gov & Pol,16,26,11,8,9,5,2,3,1,2,1,1,5,0,90
10997,2019,0,PS,220,Intro to Public Policy,5,43,2,4,49,0,6,21,1,0,9,0,6,2,148
10998,2019,0,PS,241,Comp Politics in Dev Nations,4,7,3,3,4,2,0,4,1,1,0,1,2,0,32
10999,2019,0,PS,270,Intro to Political Theory,4,15,27,15,17,15,4,6,3,1,1,0,3,0,111
11000,2019,0,PS,280,Intro to Intl Relations,1,14,16,11,21,6,6,1,2,0,0,0,1,0,79
11001,2019,0,PS,377,Justice in the Law,27,15,13,5,8,3,3,2,2,0,0,1,0,0,79
11002,2019,0,PSYC,100,Intro Psych,4,151,71,66,177,49,40,88,13,9,34,5,33,2,742
11003,2019,0,PSYC,201,Intro to Social Psych,35,51,37,37,74,40,20,46,34,12,22,13,17,2,440
11004,2019,0,PSYC,210,Behavioral Neuroscience,10,15,15,30,26,18,13,15,13,5,6,7,14,3,190
11005,2019,0,PSYC,216,Child Psych,13,74,1,0,59,0,0,37,0,0,19,0,9,1,213
11006,2019,0,PSYC,224,Cognitive Psych,6,59,0,0,46,0,0,46,0,0,15,0,8,5,185
11007,2019,0,PSYC,230,Perception & Sensory Processes,77,43,20,14,21,8,7,8,4,2,1,1,4,1,211
11008,2019,0,PSYC,235,Intro to Statistics,6,7,3,3,5,2,2,1,1,1,2,0,3,1,37
11009,2019,0,PSYC,238,Psychopathol & Probs in Living,0,97,75,59,62,26,14,6,7,5,5,3,7,1,367
11010,2019,0,PSYC,239,Community Psych,0,45,17,6,5,1,2,3,0,0,0,0,0,0,79
11011,2019,0,PSYC,245,Industrial Org Psych,17,40,10,15,26,5,4,9,4,1,7,0,7,0,145
11012,2019,0,PSYC,248,Learning and Memory,0,23,0,0,71,0,0,45,0,0,20,0,3,2,164
11013,2019,0,PSYC,250,Psych of Personality,29,25,17,18,11,7,3,8,5,1,4,0,3,0,131
11014,2019,0,PSYC,302,Applied Neuroscience,6,7,7,3,6,0,3,5,0,1,0,0,1,0,39
11015,2019,0,PSYC,318,Psych of the Infant,4,15,9,8,8,6,6,9,2,1,0,1,3,0,72
11016,2019,0,PSYC,328,Psychology of Gender,7,9,14,10,35,10,10,12,7,3,3,2,7,0,129
11017,2019,0,PSYC,363,Developmental Child Psych Lab,0,10,9,8,6,3,1,1,1,3,0,0,0,0,42
11018,2019,0,PSYC,379,Clinical/Abnormal Psych Lab,0,24,10,10,11,9,9,3,2,3,2,4,5,0,92
11019,2019,0,PSYC,404,Cognitive Neuroscience,8,14,9,4,7,4,1,3,0,0,0,0,0,0,50
11020,2019,0,PSYC,445,Cognitive Neuroscience Lab,4,9,3,4,4,4,0,0,0,0,0,0,0,0,28
11021,2019,0,PSYC,455,Organizational Psych,12,47,37,8,11,5,2,0,0,0,0,0,0,0,122
11022,2019,0,PSYC,465,Personality and Soc Dev,16,11,2,7,10,4,4,3,4,0,1,1,2,0,65
11023,2019,0,PSYC,496,IntroCounselingParaprofessProg,0,16,4,1,1,0,0,0,0,0,0,0,0,0,22
11024,2019,0,PSYC,507,Statistical Methods II,0,17,4,2,6,1,0,1,0,0,0,0,0,0,31
11025,2019,0,REHB,330,Disability in American Society,16,15,10,6,8,7,6,2,1,4,1,1,0,2,79
11026,2019,0,REL,109,Religion & Society in West II,32,27,17,3,2,5,1,0,0,0,0,1,4,0,92
11027,2019,0,REL,110,World Religions,110,157,58,37,39,19,4,7,2,0,1,1,4,0,439
11028,2019,0,REL,132,Zen,2,11,8,7,3,0,0,0,0,0,0,0,0,0,31
11029,2019,0,REL,208,Cultures & Lits of South Asia,0,46,0,0,1,0,0,0,0,0,0,0,0,0,47
11030,2019,0,RHET,233,Adv Rhetoric & Composition,3,17,11,6,5,3,1,0,0,0,0,0,1,0,47
11031,2019,0,RST,100,RST in Modern Society,4,22,16,20,19,17,12,15,9,3,2,0,4,0,143
11032,2019,0,RST,101,Orientation to RST,0,41,0,0,14,0,0,6,0,0,2,0,3,0,66
11033,2019,0,RST,130,Foundations of Sport Mgt,0,5,20,11,26,5,8,7,1,0,4,0,6,0,93
11034,2019,0,RST,199,Disability in RST,37,44,21,18,12,12,7,3,3,4,0,3,5,2,171
11035,2019,0,RST,199,Sport Brand Management,0,6,7,9,17,4,3,4,1,0,0,0,2,1,54
11036,2019,0,RST,200,Leadership in RST,1,55,0,0,29,0,0,11,0,0,2,0,2,0,100
11037,2019,0,RST,230,Diversity in RST,11,21,7,7,13,5,5,9,0,0,2,2,6,0,88
11038,2019,0,RST,240,Finance in RST,16,19,25,11,24,24,3,7,0,0,0,0,1,0,130
11039,2019,0,RST,242,Nature and American Culture,1,886,0,0,137,0,0,47,0,0,15,0,43,0,1129
11040,2019,0,RST,255,Ethical Issues in RST,0,12,0,0,16,0,0,11,0,0,6,0,7,0,52
11041,2019,0,RST,325,Marketing in RST,0,10,6,4,18,3,4,11,2,0,0,0,0,0,58
11042,2019,0,RST,335,Leisure and Consumer Culture,6,5,14,13,9,5,1,5,2,1,3,2,2,0,68
11043,2019,0,RST,340,Facility Management in RST,6,29,4,0,3,1,0,0,1,0,0,0,0,0,44
11044,2019,0,RST,354,Legal Aspects of Sport,2,6,6,4,9,2,2,2,1,0,0,0,1,0,35
11045,2019,0,RST,370,Research Methods & Analysis,6,2,6,4,9,2,5,2,1,0,3,0,0,0,40
11046,2019,0,RST,410,Strategic Thinking in RST,0,1,10,9,11,6,3,0,0,1,1,0,1,1,44
11047,2019,0,RST,429,Contemporary Issues in RST,0,5,2,2,14,6,3,10,5,0,2,0,2,0,51
11048,2019,0,SBC,504,Managing Projects & Teams,3,20,8,3,1,1,0,1,0,1,0,0,0,0,38
11049,2019,0,SBC,506,Measurement and Evaluation,13,14,8,1,0,2,0,0,0,0,1,0,0,0,39
11050,2019,0,SCAN,225,Vikings to Volvos: Scandinavia,0,15,4,2,2,1,0,0,0,0,0,0,0,1,25
11051,2019,0,SE,101,Engineering Graphics & Design,11,45,25,27,20,15,7,8,7,3,4,0,1,0,173
11052,2019,0,SE,261,Business Side of Engineering,0,23,0,0,27,0,0,8,0,0,3,0,2,0,63
11053,2019,0,SE,311,Engineering Design Analysis,0,16,4,9,18,8,5,2,0,0,2,1,1,0,66
11054,2019,0,SE,312,Instrumentation and Test Lab,5,9,7,9,14,9,0,7,0,0,3,1,1,0,65
11055,2019,0,SE,400,Engineering Law,0,13,11,10,2,3,1,0,0,0,0,0,0,0,40
11056,2019,0,SE,422,Robot Dynamics and Control,1,4,6,7,5,0,2,0,0,0,0,0,0,0,25
11057,2019,0,SE,423,Mechatronics,5,16,2,2,10,3,0,0,2,0,0,0,1,0,41
11058,2019,0,SE,424,State Space Design for Control,3,13,10,7,17,7,3,2,1,1,0,0,0,0,64
11059,2019,0,SE,494,Senior Engineering Project I,6,22,16,0,3,3,0,0,0,0,0,0,0,0,50
11060,2019,0,SE,495,Senior Engineering Project II,9,39,6,2,0,0,0,0,0,0,0,0,0,0,56
11061,2019,0,SHS,120,"Child, Comm, & Lang Ability",3,419,0,0,108,0,0,20,0,0,8,0,12,1,571
11062,2019,0,SHS,121,American Sign Language I,1,21,5,9,3,2,3,0,0,0,0,1,1,0,46
11063,2019,0,SHS,170,Intro Hum Comm Sys & Disorders,2,18,24,4,30,13,5,10,3,0,2,0,0,0,111
11064,2019,0,SHS,200,General Phonetics,28,14,7,11,6,4,2,3,3,1,0,1,0,0,80
11065,2019,0,SHS,222,Lang&Culture Deaf Communities,49,67,21,6,10,2,4,1,2,3,1,1,2,0,169
11066,2019,0,SHS,240,Intro Sound & Hearing Science,6,30,12,11,2,5,3,4,0,0,1,0,0,0,74
11067,2019,0,SHS,271,Communication and Aging,13,30,11,4,12,4,3,1,1,0,2,0,0,0,81
11068,2019,0,SHS,321,American Sign Language III,2,7,1,3,4,5,0,0,0,0,0,0,0,0,22
11069,2019,0,SHS,352,Hearing Health and Society,0,50,0,0,1,0,0,0,0,0,0,0,0,0,51
11070,2019,0,SHS,380,Comm Competence and Disorders,2,21,9,4,12,5,5,2,1,0,1,0,0,0,62
11071,2019,0,SHS,427,Language and the Brain,1,9,9,8,4,7,1,2,0,0,0,0,1,0,42
11072,2019,0,SHS,473,Augmentative & Alt Comm,0,32,31,12,12,2,0,2,0,0,0,0,0,0,91
11073,2019,0,SHS,576,School Intrnshp Spch-Lang Path,11,10,0,2,0,0,0,0,0,0,0,0,0,0,23
11074,2019,0,SOC,100,Introduction to Sociology,16,132,75,52,49,28,15,9,4,4,5,2,8,1,400
11075,2019,0,SOC,200,Intro to Sociological Theory,0,29,9,2,5,3,2,1,4,2,0,0,1,0,58
11076,2019,0,SOC,225,Race and Ethnicity,7,8,9,3,8,6,4,3,0,0,0,0,0,0,48
11077,2019,0,SOC,275,Criminology,3,44,12,9,17,6,4,8,1,3,3,2,3,0,115
11078,2019,0,SOC,350,Technology and Society,0,39,0,7,1,0,7,0,0,0,1,0,0,0,55
11079,2019,0,SOC,375,Criminal Justice System,0,18,20,6,9,4,1,5,3,0,0,0,0,0,66
11080,2019,0,SOC,470,Social Movements,2,3,9,3,2,0,0,0,0,0,1,0,1,1,22
11081,2019,0,SOC,479,Law and Society,0,6,14,2,5,4,0,2,3,0,0,0,0,0,36
11082,2019,0,SOCW,200,Introduction to Social Work,7,20,13,12,3,3,1,2,3,1,2,0,4,0,71
11083,2019,0,SOCW,240,Death & Dying,5,10,6,5,1,0,0,0,0,0,0,0,2,0,29
11084,2019,0,SOCW,297,Asian Families in America,0,38,0,0,1,0,0,0,0,0,0,0,0,0,39
11085,2019,0,SOCW,300,Diversity: Identities & Issues,1,50,17,16,18,6,0,4,1,0,3,0,2,0,118
11086,2019,0,SOCW,321,Social Entre & Social Change,0,10,8,6,1,0,2,1,0,0,0,0,0,0,28
11087,2019,0,SOCW,360,Social Work and the Military,19,4,2,0,0,1,0,2,0,0,0,0,0,0,28
11088,2019,0,SOCW,410,Social Welfare Pol and Svcs,8,29,6,2,5,0,0,2,0,0,0,0,0,0,52
11089,2019,0,SOCW,470,Field Prac & Prof Seminar II,0,37,7,3,1,1,0,0,0,0,0,0,0,0,49
11090,2019,0,SOCW,503,Trauma Informed SW w/ Children,0,18,0,2,4,0,1,0,0,0,0,0,0,0,25
11091,2019,0,SOCW,509,Adv Clin Assess & Interviewing,8,10,0,2,2,0,0,0,0,0,0,0,0,0,22
11092,2019,0,SOCW,519,Public School Policy/Services,0,18,0,0,3,0,0,1,0,0,0,0,0,0,22
11093,2019,0,SOCW,552,HBSE II: Mental Disorders,4,24,14,2,6,2,0,0,0,0,0,0,0,0,52
11094,2019,0,SOCW,589,Social Work and the Law,0,27,12,7,9,0,0,0,0,0,0,0,0,0,55
11095,2019,0,SPAN,307,Bilingualism,2,16,1,1,2,0,0,0,0,0,0,0,0,0,22
11096,2019,0,SPAN,308,Spanish in the United States,12,14,5,4,5,4,1,0,0,0,1,0,1,0,47
11097,2019,0,SPED,117,The Culture of Disability,0,594,2,0,59,0,0,7,0,0,7,0,4,0,673
11098,2019,0,SPED,322,Intro Intellectual Disability,0,41,0,0,10,0,0,0,0,0,0,0,0,0,51
11099,2019,0,SPED,426,Collaboration and Teaming,0,21,5,1,0,0,0,0,0,0,0,0,0,0,27
11100,2019,0,SPED,448,Curriculum Development III,0,19,0,0,10,0,0,1,0,0,0,0,0,0,30
11101,2019,0,STAT,100,Statistics,198,381,141,136,155,96,52,71,39,22,19,14,31,6,1361
11102,2019,0,STAT,200,Statistical Analysis,50,131,76,42,54,38,14,13,12,5,9,6,10,2,462
11103,2019,0,STAT,212,Biostatistics,27,61,21,30,27,13,10,9,2,2,1,0,2,1,206
11104,2019,0,STAT,385,Statistics Programming Methods,7,35,10,10,18,2,4,6,0,0,0,0,0,1,93
11105,2019,0,STAT,400,Statistics and Probability I,40,200,81,61,82,49,32,45,18,13,10,14,29,3,677
11106,2019,0,STAT,408,Actuarial Statistics I,2,11,9,9,3,13,0,3,3,1,2,8,4,0,68
11107,2019,0,STAT,410,Statistics and Probability II,23,60,38,29,23,16,0,12,12,0,6,0,10,2,231
11108,2019,0,STAT,420,Methods of Applied Statistics,28,90,45,19,31,15,10,6,0,0,2,1,4,0,251
11109,2019,0,STAT,428,Statistical Computing,3,14,5,10,8,6,5,9,2,1,2,1,2,1,69
11110,2019,0,STAT,430,Introduction to Data Science,9,4,4,8,2,1,0,0,0,0,0,0,0,0,28
11111,2019,0,STAT,431,Applied Bayesian Analysis,7,38,18,8,5,4,1,0,0,1,1,0,0,0,83
11112,2019,0,STAT,432,Basics of Statistical Learning,44,14,12,3,8,1,6,6,4,0,0,0,1,1,100
11113,2019,0,STAT,440,Statistical Data Management,9,21,23,7,6,7,2,0,1,2,1,0,3,0,82
11114,2019,0,STAT,448,Advanced Data Analysis,8,32,39,14,5,3,1,0,0,1,0,0,1,0,104
11115,2019,0,STAT,542,Statistical Learning,5,54,1,0,4,0,0,0,0,0,0,0,0,0,64
11116,2019,0,TAM,210,Introduction to Statics,24,43,17,7,20,5,9,8,1,3,6,0,5,0,148
11117,2019,0,TAM,211,Statics,14,29,12,11,5,10,7,11,3,3,2,0,5,0,112
11118,2019,0,TAM,212,Introductory Dynamics,30,57,46,50,59,35,35,32,15,12,6,7,2,0,386
11119,2019,0,TAM,251,Introductory Solid Mechanics,51,48,43,40,40,23,12,19,8,4,8,0,4,1,301
11120,2019,0,TAM,252,Solid Mechanics Design,6,1,4,3,3,1,1,2,1,0,0,0,0,0,22
11121,2019,0,TAM,335,Introductory Fluid Mechanics,4,15,16,19,14,14,10,8,7,0,4,0,4,1,116
11122,2019,0,TAM,412,Intermediate Dynamics,0,4,7,6,5,5,1,2,1,0,0,0,2,0,33
11123,2019,0,TAM,445,Continuum Mechanics,3,8,3,4,5,3,4,5,0,0,0,0,0,0,35
11124,2019,0,TE,250,From Idea to Enterprise,8,18,8,3,2,0,0,0,0,0,0,0,0,0,39
11125,2019,0,TE,333,"Creativity, Innovation, Vision",5,10,2,4,2,1,1,1,2,0,0,1,1,0,30
11126,2019,0,TE,360,Lect in Engrg Entrepreneurship,96,16,2,4,0,0,0,0,1,0,0,0,1,0,120
11127,2019,0,TE,401,Develop Breakthrough Projects,38,15,1,2,0,0,0,0,1,0,0,0,0,0,57
11128,2019,0,TE,450,"Startups:Inc,Fund,Contracts,IP",0,11,8,4,4,3,1,0,0,0,0,0,0,1,32
11129,2019,0,TE,460,Lect in Engrg Entrepreneurship,25,1,0,1,0,1,0,0,0,0,0,0,0,0,28
11130,2019,0,THEA,100,Practicum I,2,52,3,1,4,0,0,3,0,0,0,0,1,0,66
11131,2019,0,THEA,101,Introduction to Theatre Arts,642,175,81,61,55,37,19,27,13,10,12,8,33,3,1176
11132,2019,0,THEA,110,Broadway Musicals,65,9,8,7,0,2,3,0,1,0,0,0,0,0,95
11133,2019,0,THEA,595,Creative Project,19,6,1,9,5,0,0,0,0,0,1,0,0,0,41
11134,2019,0,TSM,100,Technical Systems in Agr,1,7,4,3,11,1,2,11,3,1,2,5,4,1,56
11135,2019,0,TSM,234,"Wiring, Motors and Control Sys",1,17,3,2,13,1,1,6,1,1,2,2,1,0,51
11136,2019,0,TSM,311,Humanity in the Food Web,4,27,23,17,18,2,7,1,2,0,1,0,0,0,102
11137,2019,0,UP,201,Planning in Action,0,23,6,1,1,2,2,0,0,1,0,0,1,0,37
11138,2019,0,UP,316,Urban Informatics II,1,5,7,4,7,2,2,3,0,1,0,2,0,0,34
11139,2019,0,UP,475,Real Estate Dev. Fundamentals,2,17,3,1,3,0,0,0,0,0,0,0,0,0,26
11140,2019,0,UP,494,Public Transportation Planning,0,11,7,3,0,0,1,1,0,0,0,0,0,0,23
11141,2019,0,VM,603,Structure and Function II,0,36,0,0,60,0,0,32,0,0,1,0,0,0,129
11142,2019,0,VM,604,Structure and Function III,0,42,0,0,56,0,0,30,0,0,1,0,0,0,129
11143,2019,0,VM,608,Pathobiology III,0,33,0,0,66,0,0,34,0,0,3,0,0,0,136
11144,2019,1,AAS,100,Intro Asian American Studies,94,95,11,14,20,8,1,2,0,0,1,0,8,0,254
11145,2019,1,ABE,430,Project Management,1,81,9,2,5,0,0,0,0,0,0,0,2,0,100
11146,2019,1,ACCY,200,Fundamentals of Accounting,8,69,53,28,35,22,22,10,14,6,5,3,0,1,276
11147,2019,1,ACCY,201,Accounting and Accountancy I,31,78,73,79,92,55,45,56,26,21,19,13,16,8,612
11148,2019,1,ACCY,202,Accounting and Accountancy II,33,52,15,38,54,18,9,14,10,0,4,0,3,0,250
11149,2019,1,ACCY,301,Atg Measurement & Disclosure,15,42,52,51,30,24,6,9,4,1,2,0,1,2,239
11150,2019,1,ACCY,302,Decision Making for Atg,20,40,49,55,39,28,11,2,1,0,1,0,0,0,246
11151,2019,1,ACCY,303,Atg Institutions and Reg,48,32,28,26,22,16,12,10,5,4,1,3,1,1,209
11152,2019,1,ACCY,304,Accounting Control Systems,11,44,36,43,31,16,7,3,0,1,1,1,2,0,196
11153,2019,1,ACCY,312,Principles of Taxation,25,40,32,30,35,17,9,6,4,0,2,0,1,1,202
11154,2019,1,ACCY,410,Advanced Financial Reporting,6,30,33,27,48,13,1,2,0,0,0,0,0,0,160
